,Time,SunDist,EarthDist,Phase
235,212363711100.0000305175781250,36008652332534.1015625000000000,29020344955271.1601562500000000,0.4179452693288221
236,212363711400.0000000000000000,36007556382672.2968750000000000,29019290265319.5625000000000000,0.4179609772920900
237,212363711700.0000000000000000,36006460425837.2968750000000000,29018235626795.9101562500000000,0.4179749399261060
238,212363711999.9999694824218750,36005364462029.1015625000000000,29017181039702.8828125000000000,0.4179906478893740
239,212363712300.0000305175781250,36004268491262.6015625000000000,29016126504044.2109375000000000,0.4180063558526419
240,212363712600.0000305175781250,36003172513508.0000000000000000,29015072019822.5742187500000000,0.4180203184866579
241,212363712900.0000000000000000,36002076528780.2031250000000000,29014017587040.8046875000000000,0.4180360264499258
242,212363713199.9999694824218750,36000980537094.0937500000000000,29012963205701.5820312500000000,0.4180499890839418
243,212363713499.9999694824218750,35999884538419.8984375000000000,29011908875808.9296875000000000,0.4180656970472097
244,212363713800.0000305175781250,35998788532772.5000000000000000,29010854597365.0820312500000000,0.4180814050104777
245,212363714100.0000000000000000,35997692520166.7968750000000000,29009800370373.3203125000000000,0.4180953676444937
246,212363714400.0000000000000000,35996596500573.0000000000000000,29008746194836.1757812500000000,0.4181110756077616
247,212363714699.9999694824218750,35995500474006.0000000000000000,29007692070757.3750000000000000,0.4181267835710296
248,212363715000.0000305175781250,35994404440465.8046875000000000,29006637998139.7460937500000000,0.4181407462050455
249,212363715300.0000305175781250,35993308399937.5000000000000000,29005583976985.9687500000000000,0.4181564541683134
250,212363715600.0000000000000000,35992212352450.8984375000000000,29004530007298.8789062500000000,0.4181721621315814
251,212363715899.9999694824218750,35991116297976.1953125000000000,29003476089082.1992187500000000,0.4181861247655974
252,212363716199.9999694824218750,35990020236528.2968750000000000,29002422222338.6171875000000000,0.4182018327288653
253,212363716500.0000305175781250,35988924168107.2031250000000000,29001368407070.9570312500000000,0.4182175406921332
254,212363716800.0000000000000000,35987828092698.0000000000000000,29000314643282.0468750000000000,0.4182315033261492
255,212363717100.0000000000000000,35986732010315.6015625000000000,28999260930975.4765625000000000,0.4182472112894171
256,212363717399.9999694824218750,35985635920960.0000000000000000,28998207270154.0585937500000000,0.4182629192526851
257,212363717700.0000305175781250,35984539824616.2968750000000000,28997153660820.6406250000000000,0.4182768818867010
258,212363718000.0000305175781250,35983443721299.3984375000000000,28996100102977.8945312500000000,0.4182925898499690
259,212363718300.0000000000000000,35982347611009.2968750000000000,28995046596629.6992187500000000,0.4183065524839849
260,212363718599.9999694824218750,35981251493731.1015625000000000,28993993141778.4375000000000000,0.4183222604472529
261,212363718899.9999694824218750,35980155369479.7031250000000000,28992939738427.3828125000000000,0.4183379684105208
262,212363719200.0000305175781250,35979059238240.1953125000000000,28991886386578.9257812500000000,0.4183519310445368
263,212363719500.0000000000000000,35977963100027.5000000000000000,28990833086236.9414062500000000,0.4183676390078048
264,212363719800.0000000000000000,35976866954826.6953125000000000,28989779837404.1015625000000000,0.4183833469710727
265,212363720099.9999694824218750,35975770802652.7031250000000000,28988726640083.2460937500000000,0.4183973096050886
266,212363720400.0000305175781250,35974674643490.5937500000000000,28987673494277.2070312500000000,0.4184130175683566
267,212363720700.0000305175781250,35973578477340.3984375000000000,28986620399989.5507812500000000,0.4184287255316245
268,212363721000.0000000000000000,35972482304217.0000000000000000,28985567357223.1171875000000000,0.4184426881656405
269,212363721299.9999694824218750,35971386124105.5000000000000000,28984514365980.7382812500000000,0.4184583961289084
270,212363721599.9999694824218750,35970289937020.8046875000000000,28983461426265.0898437500000000,0.4184741040921764
271,212363721900.0000305175781250,35969193742948.0000000000000000,28982408538080.0468750000000000,0.4184880667261923
272,212363722200.0000000000000000,35968097541887.1015625000000000,28981355701427.9960937500000000,0.4185037746894603
273,212363722500.0000000000000000,35967001333838.1015625000000000,28980302916312.0625000000000000,0.4185194826527282
274,212363722799.9999694824218750,35965905118815.8984375000000000,28979250182734.9375000000000000,0.4185334452867442
275,212363723100.0000305175781250,35964808896790.6953125000000000,28978197500700.3359375000000000,0.4185491532500122
276,212363723400.0000305175781250,35963712667792.2968750000000000,28977144870210.9414062500000000,0.4185648612132801
277,212363723700.0000000000000000,35962616431805.8046875000000000,28976092291269.5859375000000000,0.4185788238472961
278,212363723999.9999694824218750,35961520188831.1953125000000000,28975039763879.1054687500000000,0.4185945318105640
279,212363724299.9999694824218750,35960423938883.3984375000000000,28973987288043.0703125000000000,0.4186102397738320
280,212363724600.0000305175781250,35959327681932.6015625000000000,28972934863764.3125000000000000,0.4186242024078479
