,Theta,Phi,Psi
501,3.5875487956830763,0.24515782667955044,3.3789301553918434
502,4.102057374088933,0.08668011979479888,3.804144536808881
503,3.76244759322215,0.28351743228495957,3.4199003770150753
504,5.156068880773616,0.21114604628096487,5.823663143465225
505,4.577855698211397,0.07460851327958612,4.017591992182736
506,3.788208171740801,0.13283759869970424,3.7781068065431715
507,3.7970787430212796,0.09264212706387351,3.411805536421929
508,2.399170728643563,3.2724681752518276,2.4332867536120824
509,3.8945006572277117,0.5499107745653784,3.8864048299220983
510,3.600373715184899,0.12867235939915533,3.282483861981139
511,3.5676678979417877,0.25628627236007095,3.3393805946478365
512,4.102057374088933,0.08668011979479888,3.804144536808881
513,3.76244759322215,0.28351743228495957,3.4199003770150753
514,5.156068880773616,0.21114604628096487,5.823663143465225
515,4.577855698211397,0.07460851327958612,4.017591992182736
516,3.788208171740801,0.13283759869970424,3.7781068065431715
517,3.7970787430212796,0.09264212706387351,3.411805536421929
518,2.399170728643563,3.2724681752518276,2.4332867536120824
519,3.956375696809771,0.4118163995289994,3.8618820923813257
520,3.600373715184899,0.12867235939915533,3.282483861981139
521,3.5676678979417877,0.25628627236007095,3.3393805946478365
522,4.102057374088933,0.08668011979479888,3.804144536808881
523,3.76244759322215,0.28351743228495957,3.4199003770150753
524,5.156068880773616,0.21114604628096487,5.823663143465225
525,4.577855698211397,0.07460851327958612,4.017591992182736
526,3.788208171740801,0.13283759869970424,3.7781068065431715
527,3.7970787430212796,0.09264212706387351,3.411805536421929
528,2.399170728643563,3.2724681752518276,2.4332867536120824
529,3.8780244958008696,0.3804664438753146,3.756562312341943
530,3.600373715184899,0.12867235939915533,3.282483861981139
531,3.4385708299931594,0.20463183307776267,3.1658481583226536
532,4.053221250857331,0.08791915413664451,3.7822362077845306
533,3.72192477320416,0.24480200759584447,3.385542559619358
534,5.156068880773616,0.21114604628096487,5.823663143465225
535,4.577855698211397,0.07460851327958612,4.017591992182736
536,3.7625960726290235,0.14717411697159258,3.7271560254072122
537,3.7970787430212796,0.09264212706387351,3.411805536421929
538,2.399170728643563,3.2724681752518276,2.4332867536120824
539,3.8780244958008696,0.3804664438753146,3.756562312341943
540,3.600373715184899,0.12867235939915533,3.282483861981139
541,3.4385708299931594,0.20463183307776267,3.1658481583226536
542,4.053221250857331,0.08791915413664451,3.7822362077845306
543,3.72192477320416,0.24480200759584447,3.385542559619358
544,5.156068880773616,0.21114604628096487,5.823663143465225
545,4.577855698211397,0.07460851327958612,4.017591992182736
546,3.7625960726290235,0.14717411697159258,3.7271560254072122
547,3.7040756766142993,0.09435699652658135,3.2773054543427396
548,2.399170728643563,3.2724681752518276,2.4332867536120824
549,3.8780244958008696,0.3804664438753146,3.756562312341943
550,3.549400834554457,0.1526019276511838,3.245740031407374
551,3.4385708299931594,0.20463183307776267,3.1658481583226536
552,4.0218717304499645,0.10276447410782122,3.744698363414069
553,3.721202524283737,0.24411197235957516,3.384930191168418
554,5.156068880773616,0.21114604628096487,5.823663143465225
555,4.577855698211397,0.07460851327958612,4.017591992182736
556,3.734334259902278,0.15218563767624327,3.6781981797389345
557,3.7040756766142993,0.09435699652658135,3.2773054543427396
558,2.399170728643563,3.2724681752518276,2.4332867536120824
559,3.8780244958008696,0.3804664438753146,3.756562312341943
560,3.5170945926002255,0.16776831440917747,3.222452058152584
561,3.4385708299931594,0.20463183307776267,3.1658481583226536
562,4.0218717304499645,0.10276447410782122,3.744698363414069
563,3.6553094087016307,0.27508896251531206,3.306085250381766
564,5.156068880773616,0.21114604628096487,5.823663143465225
565,4.588349442601396,0.07407709245970895,4.022742637079006
566,3.734334259902278,0.15218563767624327,3.6781981797389345
567,3.7040756766142993,0.09435699652658135,3.2773054543427396
568,2.399170728643563,3.2724681752518276,2.4332867536120824
569,4.003679056526217,0.32554970998149624,3.803430142246778
570,3.5170945926002255,0.16776831440917747,3.222452058152584
571,3.4385708299931594,0.20463183307776267,3.1658481583226536
572,4.0218717304499645,0.10276447410782122,3.744698363414069
573,3.6553094087016307,0.27508896251531206,3.306085250381766
574,5.156068880773616,0.21114604628096487,5.823663143465225
575,4.588349442601396,0.07407709245970895,4.022742637079006
576,3.734334259902278,0.15218563767624327,3.6781981797389345
577,3.632113171906593,0.12261045508674037,3.256194293273256
578,2.399170728643563,3.2724681752518276,2.4332867536120824
579,4.003679056526217,0.32554970998149624,3.803430142246778
580,3.561250361774624,0.1470390858642924,3.2542817699783937
581,3.3114546990169558,0.22717267744757427,2.945645300761713
582,4.0218717304499645,0.10276447410782122,3.744698363414069
583,3.8317867666974057,0.1921252517687212,3.5172506614940033
584,5.156068880773616,0.21114604628096487,5.823663143465225
585,4.839657096229047,0.01993598427612736,4.215769173735797
586,3.728987188823306,0.14874398954056206,3.6757120570691004
587,3.3910486105915196,0.1348851379479201,2.9540559135306115
588,2.399170728643563,3.2724681752518276,2.4332867536120824
589,3.8903719270014565,0.25261945240144207,3.7507479505936465
590,3.561250361774624,0.1470390858642924,3.2542817699783937
591,3.3114546990169558,0.22717267744757427,2.945645300761713
592,4.057643548673982,0.06199950790327016,3.743052697586113
593,3.797417313211336,0.15663584448481677,3.3802676068230966
594,5.156068880773616,0.21114604628096487,5.823663143465225
595,4.839657096229047,0.01993598427612736,4.215769173735797
596,3.704082067993536,0.14772263123550386,3.6225280330774847
597,3.3910486105915196,0.1348851379479201,2.9540559135306115
598,2.399170728643563,3.2724681752518276,2.4332867536120824
599,3.8618175178610117,0.22313457693936292,3.636941363882387
600,3.561250361774624,0.1470390858642924,3.2542817699783937
601,3.3114546990169558,0.22717267744757427,2.945645300761713
602,4.057643548673982,0.06199950790327016,3.743052697586113
603,3.797417313211336,0.15663584448481677,3.3802676068230966
604,5.156068880773616,0.21114604628096487,5.823663143465225
605,5.038842605857525,0.009222046625511411,4.336174085525414
606,3.683460520864483,0.15189550098892488,3.5869768456967486
607,3.3910486105915196,0.1348851379479201,2.9540559135306115
608,2.399170728643563,3.2724681752518276,2.4332867536120824
609,3.8653751383050654,0.22380148166370678,3.6421019579692167
610,3.561250361774624,0.1470390858642924,3.2542817699783937
611,3.3114546990169558,0.22717267744757427,2.945645300761713
612,4.057643548673982,0.06199950790327016,3.743052697586113
613,3.797417313211336,0.15663584448481677,3.3802676068230966
614,5.156068880773616,0.21114604628096487,5.823663143465225
615,5.038842605857525,0.009222046625511411,4.336174085525414
616,3.683460520864483,0.15189550098892488,3.5869768456967486
617,3.3910486105915196,0.1348851379479201,2.9540559135306115
618,2.399170728643563,3.2724681752518276,2.4332867536120824
619,3.8653751383050654,0.22380148166370678,3.6421019579692167
620,3.561250361774624,0.1470390858642924,3.2542817699783937
621,3.3114546990169558,0.22717267744757427,2.945645300761713
622,4.057643548673982,0.06199950790327016,3.743052697586113
623,3.7423755496674294,0.15434623225158,3.480109317124963
624,5.156068880773616,0.21114604628096487,5.823663143465225
625,4.358847629358864,0.061079421440581094,3.7658155233604513
626,3.7295686143556295,0.17012079660382143,3.600948861063788
627,3.3910486105915196,0.1348851379479201,2.9540559135306115
628,2.399170728643563,3.2724681752518276,2.4332867536120824
629,3.8653751383050654,0.22380148166370678,3.6421019579692167
630,3.6113365127249146,0.15390746781671685,3.3574388547707574
631,3.483821941248952,0.22612363921198186,3.162366520674186
632,4.057643548673982,0.06199950790327016,3.743052697586113
633,3.7423755496674294,0.15434623225158,3.480109317124963
634,5.156068880773616,0.21114604628096487,5.823663143465225
635,4.27681563201882,0.0734901421015909,3.727797498664711
636,3.765163419049278,0.18419047046749604,3.611735061934616
637,3.3910486105915196,0.1348851379479201,2.9540559135306115
638,2.399170728643563,3.2724681752518276,2.4332867536120824
639,3.849601610199488,0.25659924809993706,3.629097440676312
640,3.6113365127249146,0.15390746781671685,3.3574388547707574
641,3.483821941248952,0.22612363921198186,3.162366520674186
642,4.057643548673982,0.06199950790327016,3.743052697586113
643,3.7169303713327797,0.16141010164283626,3.44883912070537
644,5.277674616976593,0.2164002431069259,6.021372317521102
645,3.975807120093629,0.13142752845145278,3.5131683795905135
646,3.6576596213160504,0.17002233177177128,3.422747605290358
647,3.3111105412524644,0.12798231528123793,2.8076763202131327
648,2.399170728643563,3.2724681752518276,2.4332867536120824
649,3.849601610199488,0.25659924809993706,3.629097440676312
650,3.6113365127249146,0.15390746781671685,3.3574388547707574
651,3.483821941248952,0.22612363921198186,3.162366520674186
652,4.057643548673982,0.06199950790327016,3.743052697586113
653,3.4998828543479688,0.15376280536304077,3.0910854757450927
654,5.277674616976593,0.2164002431069259,6.021372317521102
655,3.975807120093629,0.13142752845145278,3.5131683795905135
656,3.6600100021475517,0.16938756932953447,3.424629778292001
657,3.3111105412524644,0.12798231528123793,2.8076763202131327
658,2.399170728643563,3.2724681752518276,2.4332867536120824
659,3.849601610199488,0.25659924809993706,3.629097440676312
660,3.6113365127249146,0.15390746781671685,3.3574388547707574
661,3.483821941248952,0.22612363921198186,3.162366520674186
662,4.057643548673982,0.06199950790327016,3.743052697586113
663,3.4998828543479688,0.15376280536304077,3.0910854757450927
664,5.277674616976593,0.2164002431069259,6.021372317521102
665,3.975807120093629,0.13142752845145278,3.5131683795905135
666,3.5404463122867202,0.15519848190320543,3.213207176115811
667,3.3111105412524644,0.12798231528123793,2.8076763202131327
668,2.399170728643563,3.2724681752518276,2.4332867536120824
669,3.849601610199488,0.25659924809993706,3.629097440676312
670,3.6113365127249146,0.15390746781671685,3.3574388547707574
671,3.483821941248952,0.22612363921198186,3.162366520674186
672,4.034864636409749,0.08132457885493827,3.679065121376048
673,3.4998828543479688,0.15376280536304077,3.0910854757450927
674,5.277674616976593,0.2164002431069259,6.021372317521102
675,3.975807120093629,0.13142752845145278,3.5131683795905135
676,3.5404463122867202,0.15519848190320543,3.213207176115811
677,3.3758762342016473,0.13566831159460352,2.922200481779228
678,2.399170728643563,3.2724681752518276,2.4332867536120824
679,3.849601610199488,0.25659924809993706,3.629097440676312
680,3.6113365127249146,0.15390746781671685,3.3574388547707574
681,3.483821941248952,0.22612363921198186,3.162366520674186
682,4.034864636409749,0.08132457885493827,3.679065121376048
683,3.5818193023411316,0.17785660273915585,3.2171375923293186
684,5.277674616976593,0.2164002431069259,6.021372317521102
685,4.234374598649423,0.08165908899177468,3.697535624851202
686,3.5404463122867202,0.15519848190320543,3.213207176115811
687,3.3758762342016473,0.13566831159460352,2.922200481779228
688,2.399170728643563,3.2724681752518276,2.4332867536120824
689,3.849601610199488,0.25659924809993706,3.629097440676312
690,3.6113365127249146,0.15390746781671685,3.3574388547707574
691,3.478669770999949,0.23257701747817755,3.1577406024060353
692,4.034864636409749,0.08132457885493827,3.679065121376048
693,3.5818193023411316,0.17785660273915585,3.2171375923293186
694,5.277674616976593,0.2164002431069259,6.021372317521102
695,4.229866397314373,0.08252681662120692,3.694321126779495
696,3.5404463122867202,0.15519848190320543,3.213207176115811
697,3.5371034707815068,0.17682582963699403,3.1627851095070927
698,2.399170728643563,3.2724681752518276,2.4332867536120824
699,3.849601610199488,0.25659924809993706,3.629097440676312
700,3.6113365127249146,0.15390746781671685,3.3574388547707574
701,3.478669770999949,0.23257701747817755,3.1577406024060353
702,4.034864636409749,0.08132457885493827,3.679065121376048
703,3.5818193023411316,0.17785660273915585,3.2171375923293186
704,5.277674616976593,0.2164002431069259,6.021372317521102
705,4.229866397314373,0.08252681662120692,3.694321126779495
706,3.5404463122867202,0.15519848190320543,3.213207176115811
707,3.5371034707815068,0.17682582963699403,3.1627851095070927
708,2.399170728643563,3.2724681752518276,2.4332867536120824
709,3.849601610199488,0.25659924809993706,3.629097440676312
710,3.6113365127249146,0.15390746781671685,3.3574388547707574
711,3.478669770999949,0.23257701747817755,3.1577406024060353
712,4.034864636409749,0.08132457885493827,3.679065121376048
713,3.5818193023411316,0.17785660273915585,3.2171375923293186
714,5.277674616976593,0.2164002431069259,6.021372317521102
715,4.229866397314373,0.08252681662120692,3.694321126779495
716,3.5404463122867202,0.15519848190320543,3.213207176115811
717,3.5371034707815068,0.17682582963699403,3.1627851095070927
718,2.399170728643563,3.2724681752518276,2.4332867536120824
719,3.849601610199488,0.25659924809993706,3.629097440676312
720,3.635757410699249,0.1463678741115504,3.4214752882639456
721,3.457681869893074,0.24502255361593894,3.1261483049142083
722,4.034864636409749,0.08132457885493827,3.679065121376048
723,3.5818193023411316,0.17785660273915585,3.2171375923293186
724,5.277674616976593,0.2164002431069259,6.021372317521102
725,3.939587360599784,0.12203965082894294,3.4715988113040552
726,3.5404463122867202,0.15519848190320543,3.213207176115811
727,3.5371034707815068,0.17682582963699403,3.1627851095070927
728,2.399170728643563,3.2724681752518276,2.4332867536120824
729,3.849601610199488,0.25659924809993706,3.629097440676312
730,3.6143269274571805,0.1529842211730051,3.365280314749873
731,3.457681869893074,0.24502255361593894,3.1261483049142083
732,4.034864636409749,0.08132457885493827,3.679065121376048
733,3.5818193023411316,0.17785660273915585,3.2171375923293186
734,5.277674616976593,0.2164002431069259,6.021372317521102
735,3.939587360599784,0.12203965082894294,3.4715988113040552
736,3.6327571045143916,0.18547577335934068,3.3373880006417047
737,3.1761026589335897,0.22596532447908912,2.8858001173654233
738,2.399170728643563,3.2724681752518276,2.4332867536120824
739,3.849601610199488,0.25659924809993706,3.629097440676312
740,3.6217093402275795,0.14733575603140575,3.3989232130524996
741,3.457681869893074,0.24502255361593894,3.1261483049142083
742,4.034864636409749,0.08132457885493827,3.679065121376048
743,3.5133387356584804,0.15771957046273818,3.111786181734174
744,5.277674616976593,0.2164002431069259,6.021372317521102
745,3.939587360599784,0.12203965082894294,3.4715988113040552
746,3.6327571045143916,0.18547577335934068,3.3373880006417047
747,3.1761026589335897,0.22596532447908912,2.8858001173654233
748,2.399170728643563,3.2724681752518276,2.4332867536120824
749,3.854195456724591,0.24972987005293756,3.621057006184944
